Reference Number,Origin City ,Origin State,Origin Zip,Origin Country,Destination City,Destination State,Destination Zip,Destination Country,Pickup Date,Freight Class,Weight,Hazardous,Scac 
MOD3043331,Cerritos,CA,90703,USA,PANTEGO,NC,27860,USA,9/27/2011,60,645,FALSE,
KAS3043333,Vista,CA,92081,USA,Marshall,MN,56258,USA,9/27/2011,55,2942,FALSE,
WES3043336,Industry,CA,90601,USA,Houston,TX,77011,USA,9/27/2011,65,211,FALSE,
KAS3043349,Vernon,CA,90058,USA,CREEDMOOR,NC,27522,USA,9/27/2011,100,1165,FALSE,
KAS3043370,San Diego,CA,92121,USA,Juntion City,KS,66441,USA,9/27/2011,125,174,FALSE,
AEA2943685,Northridge,CA,91324,USA,North Mankato,MN,56003,USA,9/27/2011,125,330,FALSE,
SFWQ5492967,NORTH HOLLYWOOD,CA,91601,USA,KISSIMMEE,FL,34744,USA,9/27/2011,85,911,FALSE,
HOU3043389,Paramount,CA,90723,USA,Houston,TX,77011,USA,9/27/2011,125,500,FALSE,
MER3043390,Mentone,CA,92359,USA,LAREDO,TX,78040,USA,9/27/2011,70,550,FALSE,
AEA2943700,Walnut,CA,91789,USA,North Mankato,MN,56003,USA,9/27/2011,150,356,FALSE,
KAS3043407,San Diego,CA,92121,USA,San Antonio,TX,78210,USA,9/27/2011,125,378,FALSE,
LAC3043422,ONTARIO,CA,91761,USA,MAYFIELD,KY,42066,USA,9/27/2011,125,360,FALSE,
KAS3043423,SAN DIEGO,CA,92111,USA,STUART,FL,34997,USA,9/27/2011,125,3040,FALSE,
KAS3043452,San Diego,CA,92121,USA,Washington,PA,15301,USA,9/27/2011,125,184,FALSE,
LAC3043455,Los Angeles,CA,90023,USA,HOLLYWOOD,FL,33020,USA,9/27/2011,55,3600,FALSE,
LAC3043478,LOS ANGELES,CA,90058,USA,FORT LAUDERDALE,FL,33301,USA,9/27/2011,125,527,FALSE,
KAS3043481,Ontario,CA,91761,USA,TYRONE,PA,16686,USA,9/27/2011,150,589,FALSE,
PSD3043492,Arcadia,CA,91006,USA,CHICAGO,IL,60641,USA,9/27/2011,250,202,FALSE,
KAS3043500,Los Angeles,CA,90040,USA,NORCROSS,GA,30071,USA,9/27/2011,65,1214,FALSE,
NSH3043502,LA PUENTE,CA,91744,USA,SEWICKLEY,PA,15143,USA,9/27/2011,150,226,FALSE,
LAS3043548,Los Angeles,CA,90015,USA,Garland,TX,75041,USA,9/27/2011,55,533,FALSE,
SSI3043559,Placentia,CA,92870,USA,Fort Wayne,IN,46825,USA,9/27/2011,55,1902,FALSE,
LAC3043574,LOS ANGELES,CA,90021,USA,PHILADELPHIA,PA,19116,USA,9/27/2011,70,744,FALSE,
KAS3043586,Los Angeles,CA,90040,USA,DUNCANVILLE,TX,75116,USA,9/27/2011,65,474,FALSE,
CRC3043635,FONTANA,CA,92336,USA,SYOSSET,NY,11791,USA,9/27/2011,85,3169,FALSE,
HOU3043658,Vernon,CA,90058,USA,Houston,TX,77064,USA,9/27/2011,100,362,FALSE,
KAS3043675,Placentia,CA,92870,USA,Tyler,TX,75706,USA,9/27/2011,70,1075,FALSE,
HCG2943889,City of Industry,CA,91789,USA,SAN ANTONIO,TX,78211,USA,9/27/2011,125,3300,FALSE,
KAS3043688,City of Industry,CA,91745,USA,Troy,NY,12180,USA,9/27/2011,100,604,FALSE,
DEN3043691,SANTA FE SPRING,CA,90670,USA,Gap,PA,17527,USA,9/27/2011,100,270,FALSE,
PSD3043705,Arcadia,CA,91006,USA,Paris,TN,38242,USA,9/27/2011,70,2280,FALSE,
PSD3043709,Duarte,CA,91010,USA,Rosemont,IL,60018,USA,9/27/2011,200,120,FALSE,
MMM3043729,Vernon,CA,90058,USA,Denton,TX,76201,USA,9/27/2011,70,788,FALSE,
MER3043732,Baldwin Park,CA,91706,USA,Brenham,TX,77833,USA,9/27/2011,85,100,FALSE,
KAS3043749,Los Angeles,CA,90040,USA,DALLAS,TX,75234,USA,9/27/2011,65,1300,FALSE,
KAS3043759,Santa Ana,CA,92705,USA,dearborn heights,MI,48124,USA,9/27/2011,70,1200,FALSE,
KAS3043763,Temecula,CA,92590,USA,Chicago,IL,60646,USA,9/27/2011,65,292,FALSE,
AMC3043773,ENCINITAS,CA,92024,USA,MIAMI,FL,33156,USA,9/27/2011,50,680,FALSE,
LBC3043781,Paramount,CA,90723,USA,Le mars,IA,51031,USA,9/27/2011,65,2060,FALSE,
KAS3043787,Los Angeles,CA,90040,USA,HUNTSVILLE,AL,35803,USA,9/27/2011,65,612,FALSE,
HOU3043804,City of Commerce,CA,90040,USA,Houston,TX,77011,USA,9/27/2011,65,279,FALSE,
KAS3043824,Orange,CA,92867,USA,DALLAS,TX,75225,USA,9/27/2011,100,360,FALSE,
KAS3043841,Canoga,CA,91304,USA,Boca Raton,FL,33434,USA,9/27/2011,70,286,FALSE,
KAS3043842,Industry,CA,91748,USA,CHICAGO,IL,60639,USA,9/27/2011,70,1229,FALSE,
KAS3043844,Orange,CA,92867,USA,SILVER SPRINGS,MD,20902,USA,9/27/2011,100,350,FALSE,
SBC3043849,West Lake Village,CA,91361,USA,Schenectady,NY,12303-4992,USA,9/27/2011,200,110,FALSE,
ULRD3043865,TORENCE,CA,90501,USA,Laredo,TX,78041,USA,9/27/2011,60,1451,FALSE,
KAS3043874,Santa Ana,CA,92704,USA,OLEY,PA,19547,USA,9/27/2011,100,105,FALSE,
LBC3043877,Commerce,CA,90040,USA,FARMONGDALE,NY,11735,USA,9/27/2011,55,370,FALSE,
AEA2944313,REDONDO BEACH,CA,90278,USA,Roanoke,AL,36274,USA,9/27/2011,150,1000,FALSE,
AEA2944320,REDONDO BEACH,CA,90278,USA,Roanoke,AL,36274,USA,9/27/2011,150,1300,FALSE,
SFWQ5428856,Gardena,CA,90248,USA,DAYVILLE,CT,06241,USA,9/27/2011,85,143,FALSE,
SBC3043957,West Lake Village,CA,91361,USA,Fayetville,TN,37334-6244,USA,9/27/2011,200,159,FALSE,
KAS3043963,Fullerton,CA,92831,USA,Gas City,IN,46933,USA,9/27/2011,70,3060,FALSE,
MEM3043972,Pico Rivera,CA,90660,USA,Brookfield,WI,53005,USA,9/27/2011,100,369,FALSE,
PSD3043977,Baldwin Park,CA,91706,USA,HAGERSTOWN,MD,21740,USA,9/27/2011,125,227,FALSE,
LBC3043986,Gardena,CA,90248,USA,TRENTON,SC,29847,USA,9/27/2011,110,205,FALSE,
KAS3043998,Los Angeles,CA,90040,USA,MINNEAPOLIS,MN,55406,USA,9/27/2011,65,316,FALSE,
SBC3044008,VENTURA,CA,93003,USA,Somerset,MA,02726,USA,9/27/2011,85,151,FALSE,
10Y3044023,ONTARIO,CA,91761,USA,WHITSETT,NC,27377,USA,9/27/2011,100,971,FALSE,
ELZ3044037,City of Industry,CA,91745,USA,El Paso,TX,79901,USA,9/27/2011,70,900,FALSE,
KAS2944465,Chino,CA,91710,USA,Maitland,FL,32751,USA,9/27/2011,150,170,FALSE,
LAC3044049,ONTARIO,CA,91761,USA,CAMP LEJEUNE,NC,28547,USA,9/27/2011,125,500,FALSE,
JNWQ5496145,Carson,CA,90745,USA,New Britain,PA,18901,USA,9/27/2011,70,207,FALSE,
SBC3044095,Newbury Park,CA,91320,USA,Florence,KY,41042,USA,9/27/2011,175,1047,FALSE,
DEN3044098,SANTA FE SPRING,CA,90670,USA,Pineville,NC,28134,USA,9/27/2011,100,840,FALSE,
SFWQ5496206,SAN DIEGO,CA,92154,USA,MIAMI,FL,33166,USA,9/27/2011,85,1200,FALSE,
KAS3044116,Canoga,CA,91304,USA,Brownsville,TX,78526,USA,9/27/2011,70,520,FALSE,
PSD3044120,Pomona,CA,91767,USA,KEARNY,NJ,07032,USA,9/27/2011,65,905,FALSE,
MIN3044159,Fullerton,CA,92831,USA,Laredo,TX,78041,USA,9/27/2011,70,2552,FALSE,
DT3044167,Santa Ana,CA,92706,USA,SOLON,OH,44139,USA,9/27/2011,70,480,FALSE,
KAS3044172,Chatsworth,CA,91311,USA,White Lake,MI,48386,USA,9/27/2011,60,2840,FALSE,
KAS3044177,Torrance,CA,90501,USA,Midlothian,TX,76065,USA,9/27/2011,125,988,FALSE,
KAS3044186,San Diego,CA,92121,USA,hooksett,NH,03106,USA,9/27/2011,125,1742,FALSE,
LAC3045960,AZUSA,CA,91702,USA,SAINT PAUL,MN,55113,USA,9/27/2011,92.5,2752,FALSE,
NSH3046633,LA PUENTE,CA,91744,USA,OBERLIN,KS,67749,USA,9/27/2011,125,202,FALSE,
EAU3043024,Carson,CA,90746,USA,Minneapolis,MN,55401,USA,9/27/2011,100,456,FALSE,
SGA3058707,San Diego,CA,92121,USA,ANN ARBOR,MI,48105,USA,9/27/2011,100,1800,FALSE,
KAS3043386,Riverside,CA,92507,USA,HIDALGO,TX,78557,USA,9/27/2011,85,525,FALSE,
LAS3041183,Azusa,CA,91702,USA,Dallas,TX,75247,USA,9/27/2011,150,1365,FALSE,
MIN3043102,SANTA FE SPRINGS,CA,90670,USA,Minneapolis,MN,55404,USA,9/27/2011,50,860,FALSE,
SBC3042939,GOLETA,CA,93117,USA,Ft. Meyers,FL,33966,USA,9/27/2011,85,735,FALSE,
POR3040486,Compton,CA,90220,USA,West Chicago,IL,60185,USA,9/27/2011,55,678,FALSE,
LBC3042456,Gardena,CA,90248,USA,MISSOURI CITY,TX,77489,USA,9/27/2011,85,690,FALSE,
MG3036262,Fullerton,CA,92833,USA,SOUTH BRUNSWICK TOWNSHIP,NJ,08831,USA,9/27/2011,60,101,FALSE,
MER3043494,Rancho Cucamonga,CA,91730,USA,Ennis,TX,75119,USA,9/27/2011,85,650,FALSE,
SFWQ5465569,ANAHEIM,CA,92806,USA,MONROE TOWNSHIP,NJ,08831,USA,9/27/2011,150,352,FALSE,
SFWQ5482519,Orange,CA,92865,USA,Novi,MI,48375,USA,9/27/2011,85,1782,FALSE,
SFWQ5482642,Orange,CA,92865,USA,Lumberton,NJ,08048,USA,9/27/2011,85,2117,FALSE,
KAS3039197,Brea,CA,92821,USA,Columbia,MD,21046,USA,9/27/2011,55,570,FALSE,
PDN3040439,Glendale,CA,91204,USA,CHICAGO,IL,60611,USA,9/27/2011,100,512,FALSE,
SBC3040915,OXNARD,CA,93030,USA,KANSAS CITY,MO,64116,USA,9/27/2011,150,115,FALSE,
KAS3041104,South El Monte,CA,91733,USA,North Park City,KS,67219,USA,9/27/2011,85,1420,FALSE,
MMM3041680,ANAHEIM,CA,92806,USA,CHATTANOOGA,TN,37407,USA,9/27/2011,55,800,FALSE,
MER3042230,RIVERSIDE,CA,92507,USA,Westport,MA,02790,USA,9/27/2011,85,1600,FALSE,
SSI3042434,Lake Elsinore,CA,92530,USA,Pflugerville,TX,78660,USA,9/27/2011,85,102,FALSE,
SFW2942526,City of Industry,CA,91748,USA,Annandale,VA,22312,USA,9/27/2011,55,230,FALSE,
KAS3042648,Rancho Santa Margarita,CA,92688,USA,MT LAUREL,NJ,08054,USA,9/27/2011,70,671,FALSE,
KAS3043466,Fullerton,CA,92831,USA,Egg Harbor Township,NJ,08234,USA,9/27/2011,65,2000,FALSE,
LBC3043962,Vernon,CA,90058,USA,CHICAGO,IL,60632,USA,9/27/2011,150,1455,FALSE,
LBC3043367,Santa Fe Springs,CA,90670,USA,AZLE,TX,76020,USA,9/27/2011,85,1652,FALSE,
MER3043715,Sante Fe Springs,CA,90670,USA,NORCROSS,GA,30071,USA,9/27/2011,70,255,FALSE,
SBC3039443,Newbury Park,CA,91320,USA,JACKSONVILLE,FL,32218,USA,9/27/2011,60,551,FALSE,
SBC3039472,Newbury Park,CA,91320,USA,COLUMBUS,OH,43228,USA,9/27/2011,60,656,FALSE,
SGA3042362,Anaheim,CA,92805,USA,ELK GROVE VILLAGE,IL,60007,USA,9/27/2011,100,350,FALSE,
KAS3042374,San Diego,CA,92154,USA,Humble,TX,77338,USA,9/27/2011,55,6000,FALSE,
MER3043327,Ontario,CA,91761,USA,CORNWALL,NY,12518,USA,9/27/2011,92.5,640,FALSE,
KAS2943734,Corona,CA,92880,USA,Blue Springs,MO,64104,USA,9/27/2011,100,130,FALSE,
KAS3043541,Santee,CA,92071,USA,Miami,FL,33178,USA,9/27/2011,175,220,FALSE,
KAS3043895,San Diego,CA,92126,USA,San Antonio,TX,78261,USA,9/27/2011,125,200,FALSE,
PSD3043934,El Monte,CA,91731,USA,Houston,TX,77074,USA,9/27/2011,100,1642,FALSE,
NSH3044048,Temecula,CA,92590,USA,New Britain,CT,06051,USA,9/27/2011,70,868,FALSE,
NSH3044079,Temecula,CA,92590,USA,Valatie,NY,12184,USA,9/27/2011,70,1200,FALSE,
ULRD3044106,BREA,CA,92821,USA,Laredo,TX,78045,USA,9/27/2011,77.5,308,FALSE,
KAS3041568,San Clemente,CA,92672,USA,Grand Rapids,MI,49512,USA,9/27/2011,92.5,168,FALSE,
KAS3041604,San Clemente,CA,92672,USA,Minnitonka,MN,55305,USA,9/27/2011,92.5,174,FALSE,
KAS3042219,San Diego,CA,92111,USA,MIAMI,FL,33126,USA,9/27/2011,100,500,FALSE,
KAS3043009,Chino,CA,91710,USA,Sun Prairie,WI,53590,USA,9/27/2011,92.5,275,FALSE,
PSD3043022,El Monte,CA,91731,USA,WAUCONDA,IL,60084,USA,9/27/2011,92.5,345,FALSE,
KAS3043914,Torrance,CA,90501,USA,Ankeny,IA,50021,USA,9/27/2011,125,1440,FALSE,
KAS3043926,Torrance,CA,90501,USA,Landlover,MD,20785,USA,9/27/2011,125,319,FALSE,
SFW2944654,LOS ANGELES,CA,90066,USA,Liverpool,NY,13088,USA,9/27/2011,85,518,FALSE,
SFW2944657,LOS ANGELES,CA,90066,USA,Aberdeen,MD,21001,USA,9/27/2011,85,501,FALSE,
NH2942507,Escondido,CA,92029,USA,Manchester,NH,03102,USA,9/27/2011,50,2200,FALSE,
LBC3044056,Commerce,CA,90040,USA,Ashville,NC,28806,USA,9/27/2011,100,1640,FALSE,
LBC3044071,Commerce,CA,90040,USA,Raleigh,NC,27609,USA,9/27/2011,100,1725,FALSE,
LBC3044082,Commerce,CA,90040,USA,Cary,NC,27511,USA,9/27/2011,100,880,FALSE,
LBC3044086,Commerce,CA,90040,USA,Wilmington,NC,28403,USA,9/27/2011,100,840,FALSE,
ULRD3045177,Simi Valley,CA,93065,USA,Laredo,TX,78045,USA,9/27/2011,55,402,FALSE,
KAS3045968,San Diego,CA,92110,USA,BONITA SPRINGS,FL,34135,USA,9/28/2011,85,648,FALSE,
SFW2946178,Valencia,CA,91355,USA,Danville,KY,40422,USA,9/28/2011,70,2980,FALSE,
RAV3047070,ORANGE,CA,92868,USA,St. Louis,MO,63120,USA,9/28/2011,70,225,FALSE,
SAC3047073,Camarillo,CA,93012,USA,Grapevine,TX,76051,USA,9/28/2011,150,2030,FALSE,
SBC3047121,OXNARD,CA,93033,USA,TALLMADGE,OH,44278,USA,9/28/2011,85,420,FALSE,
10Y2963113,Santa Ana,CA,92707,USA,POMPANO BEACH,FL,33069,USA,9/28/2011,70,2750,FALSE,
SBC3017335,Ventura,CA,93003,USA,Catasauqua,PA,18032,USA,9/28/2011,150,1250,FALSE,
WES3029826,SANTA FE SPRINGS,CA,90670,USA,Deer Park,NY,11729,USA,9/28/2011,50,920,FALSE,
SGA3039995,Westlake Village,CA,91362,USA,Snellville,GA,30078,USA,9/28/2011,92.5,250,FALSE,
DT3040761,Calexico,CA,92231,USA,Northbrook,IL,60062-2310,USA,9/28/2011,85,1635,FALSE,
KAS3041150,Gardena,CA,90248,USA,Dallas,TX,75220,USA,9/28/2011,85,4359,FALSE,
SAC3042869,VISTA,CA,92081,USA,NIAGARA FALLS,NY,14305,USA,9/28/2011,60,1195,FALSE,
LBC3042945,COMPTON,CA,90220,USA,SCHAUMBURG,IL,60173,USA,9/28/2011,70,767,FALSE,
PSD3043030,MONROVIA,CA,91016,USA,WEST PALM BEACH,FL,33404,USA,9/28/2011,60,2045,FALSE,
RIC3043284,Vista,CA,92081,USA,COVENTRY,RI,02816,USA,9/28/2011,150,800,FALSE,
RIC3043308,Vista,CA,92081,USA,BEDFORD,NH,03110,USA,9/28/2011,150,1770,FALSE,
SGA3043378,La Habra,CA,90631,USA,JACKSONVILLE,FL,32225,USA,9/28/2011,85,4250,FALSE,
KAS3043768,South El Monte,CA,91733,USA,ST. LOUIS,MD,63106,USA,9/28/2011,100,381,FALSE,
KAS3043796,City of Industry,CA,91746,USA,SCHOFIELD,WI,54476-1854,USA,9/28/2011,85,175,FALSE,
FAR3043800,Ontario,CA,91761,USA,Dallas,TX,75236,USA,9/28/2011,50,1620,FALSE,
KAS3044168,Placentia,CA,92870,USA,Washington,IL,61571,USA,9/28/2011,70,235,FALSE,
KAS3044233,TORRANCE,CA,90502,USA,DALLAS,TX,75229,USA,9/28/2011,70,3148.2,FALSE,
KAS3044240,Torrance,CA,90501,USA,Joliet,IL,60435,USA,9/28/2011,125,1217,FALSE,
LBC3044300,WHITTIER,CA,90601,USA,Aberdeen,NC,23815,USA,9/28/2011,85,2655,FALSE,
JNWQ5496538,Carson,CA,90746,USA,WARMINSTER,PA,18974,USA,9/28/2011,125,863,FALSE,
KAS3044819,Anaheim,CA,92806,USA,Laredo,TX,78045,USA,9/28/2011,60,215,FALSE,
KAS3044875,City of Industry,CA,91745,USA,MIAMI,FL,33157,USA,9/28/2011,70,1253,FALSE,
ILS3044876,Mentone,CA,92359,USA,Montgomeryville,PA,18936,USA,9/28/2011,60,928,FALSE,
SGA3044938,Santa Ana,CA,92703,USA,JACKSON,KY,41339,USA,9/28/2011,85,765,FALSE,
RIC3045142,CHINO,CA,91710,USA,WAUKESHA,WI,53186,USA,9/28/2011,125,100,FALSE,
ALL3045255,EL SEGUNDO,CA,90245,USA,WHITEHALL,PA,18052,USA,9/28/2011,150,183,FALSE,
HAR3045332,LAKE ELSINORE,CA,92530,USA,STAMFORD,CT,06902,USA,9/28/2011,50,1100,FALSE,
AKS3045399,Hawthorne,CA,90250,USA,Lansing,MI,48906,USA,9/28/2011,70,232,FALSE,
FAR3045430,FALLBROOK,CA,92028,USA,LINCOLN,NE,68528,USA,9/28/2011,77.5,502,FALSE,
SSI3045485,ANAHEIM,CA,92801,USA,Austin,TX,78734,USA,9/28/2011,92.5,183,FALSE,
KAS3045516,Garden Grove,CA,92841,USA,Mc Lean,VA,22102,USA,9/28/2011,100,3740,FALSE,
LBC3045553,Gardena,CA,90248,USA,TERRELL,TX,75160,USA,9/28/2011,65,3472,FALSE,
KAS3045567,Tustin,CA,92780,USA,Acton,MA,01720,USA,9/28/2011,70,1318,FALSE,
SGA3045601,Norwalk,CA,90650,USA,Corpus Christi,TX,78414,USA,9/28/2011,92.5,222,FALSE,
PSD3045615,AZUSA,CA,91702,USA,HOLLAND,MI,49423,USA,9/28/2011,77.5,465,FALSE,
KAS3045619,Vista,CA,92081,USA,HANOVER,MD,21076,USA,9/28/2011,70,625,FALSE,
SBC3045625,AGOURA HILLS,CA,91301,USA,MIAMI,FL,33178,USA,9/28/2011,92.5,850,FALSE,
LBC3045628,Torrance,CA,90501,USA,BUFFALO GROVE,IL,60089,USA,9/28/2011,85,1040,FALSE,
SGA3045649,Chino,CA,91710,USA,Columbus,OH,43204,USA,9/28/2011,70,390,FALSE,
SNOQ5499038,RANCHO DOMINIGUEZ,CA,90220,USA,JACKSONVILLE,NC,28540,USA,9/28/2011,100,3648,FALSE,
PSD3045714,Irwindale,CA,91010,USA,Richmond,IN,47374,USA,9/28/2011,70,1296,FALSE,
ELZ3045723,City of Industry,CA,91745,USA,Sugar Land,TX,77478,USA,9/28/2011,70,250,FALSE,
MER3045768,Pomona,CA,91766,USA,WHITINSVILLE,MA,01588,USA,9/28/2011,150,480,FALSE,
MMM3045786,Gardena,CA,90248,USA,Sarasota,FL,34234,USA,9/28/2011,50,605,FALSE,
WES3045789,Gardena,CA,90248,USA,Watsontown,PA,17777,USA,9/28/2011,60,5100,FALSE,
AEA2946276,Chatsworth,CA,91311,USA,North Mankato,MN,56003,USA,9/28/2011,100,514,FALSE,
CHA3045806,Valencia,CA,91355,USA,Kennesaw,GA,30141,USA,9/28/2011,110,400,FALSE,
SFWQ5496403,Westlake Village,CA,91362,USA,PLAINWELL,MI,49080,USA,9/28/2011,85,661,FALSE,
ROS2946306,City of Industry,CA,91746,USA,"Port Wentworth,",GA,31407,USA,9/28/2011,60,280,FALSE,
AEA2946308,San Diego,CA,92121,USA,North Mankato,MN,56003,USA,9/28/2011,150,669,FALSE,
AEA2946321,Poway,CA,92064,USA,North Mankato,MN,56003,USA,9/28/2011,92.5,347,FALSE,
KAS3045825,Riverside,CA,92507,USA,1120 PRODUCE ROAD A-1,TX,78557,USA,9/28/2011,92.5,1162,FALSE,
OAK2946335,Santa Fe Springs,CA,90670,USA,Downers Grove,IL,60515,USA,9/28/2011,70,121,FALSE,
SFE3045889,Commerce,CA,90040,USA,Miami Lake,FL,33014,USA,9/28/2011,100,2000,FALSE,
KAS3045896,Santa Fe Springs,CA,90670,USA,Indianapolis,IN,46278,USA,9/28/2011,70,3440,FALSE,
PDN3045942,Pasadena,CA,91105,USA,Columbus,OH,43213,USA,9/28/2011,150,200,FALSE,
PDN3045985,Pasadena,CA,91105,USA,West Chester,OH,45069,USA,9/28/2011,150,200,FALSE,
10Y3045993,Irvine,CA,92606,USA,Bolingbrook,IL,60440,USA,9/28/2011,300,616,FALSE,
10Y3045997,Irvine,CA,92606,USA,Bolingbrook,IL,60440,USA,9/28/2011,200,1200,FALSE,
PSD3046002,Arcadia,CA,91006,USA,Miami,FL,33122,USA,9/28/2011,70,400,FALSE,
10Y3046017,CARSON,CA,90746,USA,ATLANTA,GA,30313,USA,9/28/2011,125,600,FALSE,
LBC3046034,Paramount,CA,90723,USA,HAGERSTOWN,MD,21740,USA,9/28/2011,77.5,397,FALSE,
JNWQ5499793,SAN DIMAS,CA,91773,USA,Elmhurst,IL,60126,USA,9/28/2011,60,1842,FALSE,
SFE3046070,Commerce,CA,90040,USA,Miami Lake,FL,33014,USA,9/28/2011,100,2000,FALSE,
KAS3046154,Santa Ana,CA,92704,USA,MONLINE,IL,61265,USA,9/28/2011,55,131,FALSE,
10Y3046164,Santa Fe Springs,CA,90670,USA,Chesterfield,MO,63005,USA,9/28/2011,60,1254,FALSE,
LAC3046173,CULVER CITY,CA,90230,USA,DOUGLASSVILLE,PA,19518,USA,9/28/2011,125,324,FALSE,
CRC3046187,FONTANA,CA,92336,USA,SYOSSET,NY,11791,USA,9/28/2011,85,3146,FALSE,
KAS3046190,Fountain Valley,CA,92708,USA,Edinburg,VA,22824,USA,9/28/2011,125,850,FALSE,
LAC3046193,LOS ANGELES,CA,90058,USA,NORTH CANTON,OH,44720,USA,9/28/2011,92.5,5400,FALSE,
KAS3046200,Los Angeles,CA,90039,USA,WEST BLOOMFIELD,MI,48322,USA,9/28/2011,60,1200,FALSE,
KAS3046230,Los Angeles,CA,90040,USA,PLAINFIELD,IN,46168,USA,9/28/2011,65,624,FALSE,
TAC3046242,Fullerton,CA,92833,USA,LENEXA,KS,66215,USA,9/28/2011,100,600,FALSE,
KAS3046253,Brea,CA,92821,USA,ALEXANDRIA,VA,22302,USA,9/28/2011,55,970,FALSE,
LAC3046255,CULVER CITY,CA,90230,USA,LOUISVILLE,KY,40258,USA,9/28/2011,125,1486,FALSE,
KAS3046256,City of Industry,CA,91745,USA,Miami,FL,33167,USA,9/28/2011,70,757,FALSE,
KAS3046258,CITY OF INDUSTRY,CA,91748,USA,COLUMBUS,OH,43228,USA,9/28/2011,92.5,483,FALSE,
ROS2946880,City of Industry,CA,91746,USA,"Laredo,",TX,78045,USA,9/28/2011,60,825,FALSE,
LBC3046273,Cerritos,CA,90703,USA,NEWARK,NJ,07114,USA,9/28/2011,85,990,FALSE,
AEA2946917,WILMINGTON,CA,90744,USA,Jacksonville,FL,32206,USA,9/28/2011,50,186,FALSE,
SBC3046322,Santa Ana,CA,92705,USA,ASHBURN,VA,20147,USA,9/28/2011,250,175,FALSE,
SBC3046351,VENTURA,CA,93003,USA,Pineville,SC,29468,USA,9/28/2011,85,304,FALSE,
SBC3046356,Santa Fe Springs,CA,90670,USA,Rock Hill,SC,29730,USA,9/28/2011,65,1519,FALSE,
ELZ3046361,City of Industry,CA,91745,USA,Carrollton,TX,75006,USA,9/28/2011,70,500,FALSE,
FAR3046367,TORRANCE,CA,90502,USA,Lakeville,MN,55044,USA,9/28/2011,70,698,FALSE,
KAS3046375,LOS ANGELES,CA,90045,USA,MARYSVILLE,OH,43040,USA,9/28/2011,100,304,FALSE,
ULRD3046378,"Irvine,",CA,92614,USA,LAREDO,TX,78045,USA,9/28/2011,60,269,FALSE,
10Y3046403,CORONA,CA,92880,USA,ATLANTA,GA,30313,USA,9/28/2011,125,1020,FALSE,
OAK2947053,Pomona,CA,91766,USA,Modbridge,SD,57601,USA,9/28/2011,77.5,980,FALSE,
KAS3046432,Fontana,CA,92336,USA,Williamsborg,VA,23188,USA,9/28/2011,250,190,FALSE,
KAS3046441,City of Industry,CA,91748,USA,college point,NY,11356,USA,9/28/2011,60,1250,FALSE,
KAS3046450,San Diego,CA,92121,USA,El Paso,TX,79906,USA,9/28/2011,70,2500,FALSE,
PSD3046452,Irwindale,CA,91706-6800,USA,HUNTSVILLE,TX,77320,USA,9/28/2011,70,1400,FALSE,
KAS3046466,Escondido,CA,92029,USA,Niagra Falls,NY,14303,USA,9/28/2011,100,715,FALSE,
MER3046484,Irwindale,CA,91706,USA,UNIVERSITY PARK,PA,16802,USA,9/28/2011,100,170,FALSE,
CRC3046495,CHINO,CA,91710,USA,TRENTON,SC,29847,USA,9/28/2011,150,1100,FALSE,
MG3046503,Carson,CA,90746,USA,Fort Lauderdale,FL,33316,USA,9/28/2011,55,2400,FALSE,
KAS3046527,SAN DIEGO,CA,92111,USA,STUART,FL,34997,USA,9/28/2011,125,3780,FALSE,
KAS3046563,SAN DIEGO,CA,92111,USA,STUART,FL,34997,USA,9/28/2011,125,3780,FALSE,
KAS3046588,Corona,CA,92879,USA,HUNTERSVILLE,NC,28078,USA,9/28/2011,70,632,FALSE,
DEN3046596,Bell,CA,90201,USA,Laredo,TX,78045,USA,9/28/2011,100,1200,FALSE,
FAR3046605,NATIONAL CITY,CA,91950,USA,Eagan,MN,55121,USA,9/28/2011,92.5,850,FALSE,
MMM3046675,City Of Industry,CA,91746,USA,New Berlin,WI,53151,USA,9/28/2011,150,453,FALSE,
SBC3046679,SIMI VALLEY,CA,93063,USA,Lufkin,TX,75901,USA,9/28/2011,85,220,FALSE,
LAC3046693,LOS ANGELES,CA,90016,USA,WEST COLUMBIA,SC,29172,USA,9/28/2011,70,350,FALSE,
SBC3046707,SIMI VALLEY,CA,93063,USA,Ruckersville,VA,22968,USA,9/28/2011,85,405,FALSE,
PSD3046709,SAN FERNANDO,CA,91340,USA,BRISTOL,CT,06010,USA,9/28/2011,70,200,FALSE,
PSD3046711,CITY of Industry,CA,91789,USA,MUNDALEIN,IL,60060,USA,9/28/2011,70,324,FALSE,
LBC3046712,Commerce,CA,90040,USA,Dallas,TX,75247,USA,9/28/2011,50,1825,FALSE,
LAC3046760,ONTARIO,CA,91761,USA,SALINA,KS,67401,USA,9/28/2011,125,200,FALSE,
MMM3046766,ONTARIO,CA,91762,USA,Lubbock,TX,79401,USA,9/28/2011,100,186,FALSE,
SBC3046768,CAMARILLO,CA,93012,USA,Holland,MI,49423,USA,9/28/2011,125,292,FALSE,
ULRD3046794,Rancho Cucamonga,CA,91730,USA,BRONX,NY,10468,USA,9/28/2011,60,500,FALSE,
KAS3046804,Los Angeles,CA,90040,USA,LA VERGNE,TN,37086,USA,9/28/2011,65,2074,FALSE,
